country,category,genre_id,rank,app_id,app_name,developer,url,price,averageUserRating,userRatingCount,primaryGenreName,description,launch_date,update_date
us,Food & Drink,6023,1,6448311069,ChatGPT,"OpenAI, L.L.C.",https://apps.apple.com/us/app/chatgpt/id6448311069?uo=4,0.0,4.8598,4442821,Productivity,"Introducing ChatGPT for iOS: OpenAI’s latest advancements at your fingertips.

This official app is free, syncs your history across devices, and brings you the latest from OpenAI, including the new image generator.

With ChatGPT in your pocket, you’ll find:

· Image generation–Generate original images from a description, or transform existing ones with a few simple words. 
· Advanced Voice Mode–Tap the soundwave icon to have a real-time convo on the go. Settle a dinner table debate, or practice a new language. 
· Photo upload—Snap or upload a picture to transcribe a handwritten recipe or get info about a landmark. 
· Creative inspiration—Find custom birthday gift ideas or create a personalized greeting card.
· Tailored advice—Talk through a tough situation, ask for a detailed travel itinerary, or get help crafting the perfect response. 
· Personalized learning—Explain electricity to a dinosaur-loving kid or easily brush up yourself on a historic event.
· Professional input—Brainstorm marketing copy or map out a business plan.
· Instant answers—Get recipe suggestions when you only have a few ingredients.

Join hundreds of millions of users and try the app captivating the world. Download ChatGPT today.

Terms of service & privacy policy:
https://openai.com/policies/terms-of-use
https://openai.com/policies/privacy-policy",2023-05-18T07:00:00Z,2025-11-18T16:54:49Z
us,Food & Drink,6023,2,6477489729,Google Gemini,Google LLC,https://apps.apple.com/us/app/google-gemini/id6477489729?uo=4,0.0,4.71566,896954,Productivity,"Google Gemini app is your personal, proactive and powerful AI Assistant.

With Gemini on your iPhone or iPad, you can:

- Go Live with Gemini to brainstorm ideas, simplify complex topics, and rehearse for important moments. Just click on the Gemini Live button in your Gemini app
- Connect with your favorite Google apps like Search, YouTube, Google Maps, Gmail, and more
- Study smarter and explore any topic with interactive visuals and real-world examples
- Turn any file into a podcast that you can listen to anytime, anywhere
- Create stunning images from just a few words
- Plan trips better and faster
- Get summaries, deep dives, and source links, all in one place
- Brainstorm new ideas, or improve existing ones

Try Nano Banana: state of the art image generation and editing built on Gemini 2.5 Flash

Level-up your Gemini app experience by upgrading to the Pro plan–unlock new and powerful features to tackle complex tasks and projects and enjoy industry-leading 1M token context window (enabling Gemini to process up to 1,500 pages of text or 30k lines of code), and:
- Get more access our most powerful model, like 2.5 Pro
- Generate and dive into detailed reports on any topic with Deep Research powered by 2.5 Pro
- Turn words into high-quality, 8 second video clips with video generation with Veo 3.1, and more.

Google AI Pro is available in 150 countries and territories, and includes additional benefits. Gemini app, as part of Google AI Pro, will continue to be available to qualifying Google Workspace business and education plans. Learn more: https://gemini.google/subscriptions/

Get the best of Gemini app by upgrading to the Ultra plan–unlock the highest level of access and exclusive features to turn anything into anything. Get the highest access to Google’s most powerful model, like 2.5 Pro, features like video generation with Veo 3.1, Deep Research on 2.5 Pro, and unlock Gemini 2.5 Deep Think. You’ll also get early access to try our newest AI innovations as they become available, including Agent Mode.

Gemini in Google AI Ultra is available in the US and includes additional benefits as part of a Google AI Ultra subscription. Google AI Ultra is not currently available to Google Workspace business and education customers. Learn more: https://gemini.google/subscriptions/

The Google Gemini mobile app is available in select languages and countries. Learn more:
g.co/gemini/iosrequirements

Gemini Live feature availability varies based on language.
g.co/gemini/ioslanguages

While Gemini can help you with many tasks like checking the weather, giving directions, finding and summarizing information across the web and apps, Gemini does not yet support device actions like setting an alarm, sending a text message, and others on iOS.

Review the Gemini Apps Privacy Notice:
g.co/gemini/privacynotice",2024-11-13T08:00:00Z,2025-11-12T19:03:53Z
us,Food & Drink,6023,3,6446901002,Threads,"Instagram, Inc.",https://apps.apple.com/us/app/threads/id6446901002?uo=4,0.0,4.63345,1528892,Social Networking,"Say more with Threads — Instagram’s text-based conversation app.

Threads is where communities come together to discuss everything from the topics you care about today to what’ll be trending tomorrow. Whatever it is you’re interested in, you can follow and connect directly with your favorite creators and others who love the same things — or build a loyal following of your own to share your ideas, opinions and creativity with the world!

A few things you can do on Threads…

■ Access your Instagram followers
Your Instagram username and verification badge are reserved for you. Automatically follow the same accounts you follow on Instagram in a few taps, and discover new accounts too.

■ Share your point of view
Spin up a new thread to express what's on your mind. This is your space to be yourself, and you control who can reply.

■ Connect with friends and your favorite creators
Jump to the replies to get in on the action and react to commentary, humor and insight from the creators you know and love. Find your community and connect with people who care about whatever it is you’re interested in.

■ Control the conversation
Customize your settings and use controls to manage who can see your content, reply to your threads, or mention you. Accounts you’ve blocked will carry over from Instagram, and we’re enforcing the same Community Guidelines to help ensure everyone interacts safely and authentically. 

■ Find ideas and inspiration
From TV recommendations to career advice, get answers to your questions or learn something new from crowd-sourced conversations, thought leaders and industry experts.

■ Never miss a moment
Stay on top of the latest trends and live events. Whether it’s about new music, movie premieres, sports, games, TV shows, fashion, or the latest product releases, find discussions and receive notifications any time your favorite profiles start a new thread.

■ Leap into the fediverse
Threads is part of the fediverse, a global, open, social network of independent servers operated by third parties around the world. Servers share information with each other to enable people to connect and discover new things across the fediverse.


Meta Terms: https://www.facebook.com/terms.php
Meta Privacy Policy: https://privacycenter.instagram.com/policy
Threads Supplemental Privacy Policy: https://help.instagram.com/515230437301944
Threads Supplemental Terms: https://help.instagram.com/769983657850450
Instagram Community Guidelines: https://help.instagram.com/477434105621119
Consumer Health Privacy Policy: https://privacycenter.instagram.com/policies/health

Learn how we're working to help keep our communities safe across Meta technologies at the Meta Safety Center: https://about.meta.com/actions/safety",2023-07-05T07:00:00Z,2025-11-10T15:06:14Z
us,Food & Drink,6023,4,1605170923,GoWish - Your Digital Wishlist,Onskeskyen ApS,https://apps.apple.com/us/app/gowish-your-digital-wishlist/id1605170923?uo=4,0.0,4.78662,108994,Lifestyle,"What can GoWish be used for?
GoWish is your digital wishlist, where you can create and save all your wishes in one place. Download the GoWish app, create a profile, and add wishes that you can easily share with all your friends. The app makes it easy for your friends and family to reserve and purchase your wishes.

With the app, you can create your gift wishes wherever you are. You can add wishes to your wishlists from any online store in the world - there are no limitations.

Also, use the app to keep track of things you need to remember to buy for yourself.
It has never been easier to share a wishlist than with the GoWish app. Share wishlists with your friends using the app, share via SMS, WhatsApp, Messenger, email, or one of your other favorite media.

Avoid duplicate gifts:
One of the significant advantages of using the app is that you won't receive duplicate gifts for birthdays, Christmas, confirmations, weddings, etc. Your guests can see what is being reserved by other guests - without you, of course, being able to see it yourself.
You can use the GoWish app, or you can use GoWish through your browser. As a user, you always have your wishlist at hand. Easy and simple.

Super easy to use:
If you come across something you want, you can save it in two ways.

If it's on a website, you can save your wish directly with a single click on the wish button in your share-menu on your iPhone or iPad.
You can also copy the link to your gift wish and then go to the app and press ""create wish automatically,"" paste the link, and the app takes care of the rest :)

We recommend that you use one of the two automatic methods to create your wishes, making it super easy for your friends to find and buy exactly what you want.
All your wishes end up in the same place and are accessible, whether you use the app on your iPhone, iPad, or log in to our website.

Benefits of using the digital universe og GoWish:

Easily create all kinds of wishes from all online stores worldwide
Save wishes online with just one click on the wish button
You can create all the wishlists you need
You can create a wishlist with your partner - e.g., a wedding wishlist
You can create wishlists on behalf of family members or friends
You can share wishlists digitally with your friends and family
Avoid wrong gifts or two of the same gift
Get inspiration from friends and family when exchanging wishlists
You can follow your friends' wishlists
You can find inspiration for your next wishlist from all the coolest brands

GoWish - wishes should be saved, not forgotten.",2023-04-03T07:00:00Z,2025-11-19T05:17:36Z
us,Food & Drink,6023,5,6670324846,Grok,X.AI Corporation,https://apps.apple.com/us/app/grok/id6670324846?uo=4,0.0,4.91409,720704,Productivity,"Grok is an AI-powered assistant, developed by xAI, designed to be maximally truthful, useful, and curious. Get answers to any question, generate striking images and videos, and let Grok search the web and X for you to gain a deeper understanding of the world. With Grok, the universe is in your hands!

AI assistant
- Ask anything and get fast replies, have Grok do deep research on the web for you, or solve the hardest problems in math, science, and coding with Grok 4.
- Upload documents and photos, or paste links in the chat to have Grok analyze or help you understand the content.

Grok Imagine
- Imagine is a new, super fast, groundbreaking AI image and video generation experience. 
- Generate 6-second videos with sound from text prompts, and turn static photos into videos.
- Generate AI images using only your voice.

Grok Voice Mode
- Talk to Grok using your voice and get natural sounding replies as if you’re having a conversation with a human.
- Live Camera: If you want Grok to see what you see, you can use Voice Mode with Live Camera to share your view in real-time.
- Personalize your AI Assistant and choose between different personalities, like Assistant, Romantic, Storyteller, and more.

Grok AI Companions
- Have a chat with Ani, Rudi, or Valentine, our animated AI characters, each bursting with personality,
- Rudi is a cheeky red panda with a sense of humor that you can banter with.
- Valentine is a romantic male with poetic charm, perfect for deep and soulful conversations. 
- Ani is a charmer who blushes and sends hearts as your bond grows.

Real-time info from X
- With access to X (previously Twitter) and web data, Grok is the AI assistant with the most up-to-date information, keeping you informed about the latest news and trends in the world, for any given topic.
- You can also ask Grok to do advanced searches for you on X, letting you dive even deeper into what’s happening and what people are saying.

Create and edit images
- Generate striking images from simple text prompts, or upload images and ask Grok to edit them.
- Remove objects, change the scenery, or apply any art style, like Ghibli or Anime.

With Grok as your copilot and personal AI assistant, navigating the vast expanse of knowledge becomes exciting! Tap into X’s live trends, fire off bold questions, have fun conversations with AI Companions, or use the new AI image and video generation tool Imagine to explore your boundless creativity.


Terms of Service: https://x.ai/legal/terms-of-service
Privacy Policy: https://x.ai/legal/privacy-policy

Grok by xAI",2025-01-08T08:00:00Z,2025-11-18T20:20:32Z
us,Food & Drink,6023,6,284815942,Google,Google LLC,https://apps.apple.com/us/app/google/id284815942?uo=4,0.0,4.65238,3803707,Utilities,"Download the Google app to stay in the know about things that matter to you. Try AI Overviews, find quick answers, explore your interests, and stay up to date with Discover. The more you use the Google app, the more it’s tailored to you.

Feature highlights:

• Image Search: See something you like? Snap a photo and discover where to shop for it, find related images, and more. Refine your camera searches by adding words – whether you want those shoes but in ‘blue’, or want to learn how to ‘repair’ that broken bit on your bicycle.
• Hum to Search: Can't remember the name of that song? Hum the tune and the Google app will identify it for you.
• Discover: Stay up-to-date on topics that matter to you. Get personalized news, articles, and videos based on your interests and search history.
• Try AI Overviews: We’re making search smarter and simpler with generative AI. Try searching things like ‘how to cut onions without crying’ or ‘how to fix a broken zipper’ and AI Overviews will find what you’re looking for in faster, easier ways.
• Google Search Widget: Search from your home screen or lock screen with the new Google widget. Choose from 2 widgets, giving you a quick search bar in both sizes, and shortcuts to choose how you Search with Lens, Voice, and Incognito in the medium size widget.

Search what you see with Google Lens:

• Use your camera to identify what you’re looking at. Identify plants and animals, translate text in real-time, find similar products to buy, and even solve math problems with step-by-step guides.
• Translate over 100 languages on things like road signs when you travel, menus, and more by pointing your camera at text.
• Reverse image search: Find the source, similar photos, and related information for any image.
• Socratic app functionalities like step-by-step homework help on math, physics and word problems, and testing your knowledge with Questions and Answers are now fully supported within the Google app.


Get personalized updates in Discover:

• Stay in the know about topics that interest you.
• Start your morning with weather and top news.
• Get real-time updates on sports, movies, and events.
• Know as soon as your favorite artists drop new albums.
• Get stories about your interests and hobbies.
• Follow interesting topics, right from Search results.

Search safely and securely:

• All searches in the Google app are protected by encrypting the connection between your device and Google.
• Privacy controls are easy to find and use. Tap your profile picture to access your menu and delete recent search history from your account with one click.
• Search proactively filters webspam to help ensure that you see safe, high-quality results.


Learn more about what the Google app can do for you: https://search.google/

Privacy policy: https://www.google.com/policies/privacy

Your feedback helps us create products you'll love. Join a user research study here:
https://goo.gl/kKQn99",2019-02-12T08:00:00Z,2025-11-17T00:10:48Z
us,Food & Drink,6023,7,6744034028,Sora by OpenAI,"OpenAI, L.L.C.",https://apps.apple.com/us/app/sora-by-openai/id6744034028?uo=4,0.0,4.75516,119202,Photo & Video,"Turn your ideas into videos and drop yourself into the action.

Sora is a new kind of creative app that turns text prompts and images into hyperreal videos with sound using the latest advancements from OpenAI. A single sentence can unfold into a cinematic scene, an anime short, or remix of a friend's video. If you can write it, you can see it, remix it, and share it. Turn your words into worlds with Sora.

Explore, play, and share your imagination in a community built for experimentation.

What’s possible with Sora

Create Videos in Seconds
Start with a prompt or image and Sora generates a complete video with audio inspired by your imagination.

Collaborate & Play
Cast yourself or your friends in videos. Remix challenges and trends as they evolve.

Choose Your Style
Make it cinematic, animated, photorealistic, cartoon, or entirely surreal.

Remix & Make It Yours
Take someone else’s creation and put your spin on it - swap characters, change the vibe, add new scenes, or extend the story.

Find Your Community
Community features make it easy to share your creations and see what others are making.

Terms of use & privacy policy:
https://openai.com/policies/terms-of-use
https://openai.com/policies/privacy-policy",2025-09-30T07:00:00Z,2025-11-14T16:47:39Z
us,Food & Drink,6023,8,1641486558,Temu: Shop Like a Billionaire,Whaleco Inc.,https://apps.apple.com/us/app/temu-shop-like-a-billionaire/id1641486558?uo=4,0.0,4.67917,1934150,Shopping,"Shop on Temu for exclusive offers. 

No matter what you're looking for, Temu has you covered, including fashion, home decor, handmade crafts, beauty & cosmetics, clothing, shoes, and more.

Download Temu today and enjoy incredible deals daily.

WIDE SELECTION
Discover thousands of new products and shops.

CONVENIENCE
Fast and secure checkout.
Free shipping & returns within 90 days.
*Other conditions may apply

Visit temu.com or follow us on:
Instagram: https://www.instagram.com/temu/
TikTok: https://www.tiktok.com/@temu 
Facebook: https://www.facebook.com/shoptemu
Youtube: https://www.youtube.com/@temu",2022-08-31T07:00:00Z,2025-11-18T05:26:43Z
us,Food & Drink,6023,9,1500855883,CapCut - Video Editor,BYTEDANCE PTE. LTD.,https://apps.apple.com/us/app/capcut-video-editor/id1500855883?uo=4,0.0,4.64926,1082413,Photo & Video,"CapCut offers easy-to-use video editing functions, in-APP fonts and effects, advanced features such as keyframe animation, smooth slow-motion, chroma key, and stabilization, to help you capture and snip moments.

Create fancy videos with other unique features: auto captions, text-to-speech, motion tracking, and background removal. Show your personality and go viral on TikTok, YouTube, Instagram, WhatsApp, and Facebook!

FEATURES
Basic video editing
• Trim and shorten clips and split or merge videos.
• Adjust video speed from 0.1x to 100x, and apply speed curves to clips.
• Animate video clips with incredible zoom in/out effects.
• Highlight the best moments with the freeze feature.
• Explore transition options with awesome effects on and between clips.

Advanced video editor
• Keyframe video animation is available for all settings.
• Edit videos to create smooth slow-motion with the optical flow feature and speed curve tool.
• Use the chroma key to remove specific colors from videos.
• Easy to arrange and preview clips on multi-track timeline.
• The stabilizing feature keeps video footage steady.

Intelligent features
• Auto captions: automate speech recognition and subtitles in videos.
• Text-to-speech: apply text-to-speech in multiple languages and voices.
• Background removal: automatically remove backgrounds.

Text & Stickers
• Add text to videos with different fonts and styles, choose unique text templates. Fonts can be imported locally.
• Subtitles can be added to the timeline of video tracks and can be moved and adjusted in one step.

Trending Effects & Filters
• Match video content with diverse filters that are updated weekly with the latest trends.
• Edit videos with hundreds of trending effects, including Glitch, Blur, 3D, etc.
• Add movie-style video filters or adjust video brightness, contrast, etc.

Music & Sound Effects
• Add millions of music clips and sound effects to videos.
• Extract audio, clips, and recordings from videos.

Easy to Share
• Custom video export resolution, HD video editor supports 4K 60fps exports and smart HDR.
• Adjust the format and share with your friends on social media platforms.

CapCut is an all-in-one video editor and video maker application with everything you need to create stunning, high-quality videos. Beginners can get started with CapCut in a matter of seconds, while advanced users can enjoy all the functions they need to edit videos. 

Terms of Service —
https://www.capcut.com/clause/terms-of-service

Privacy Policy —
https://www.capcut.net/clause/privacy

Contact Us
Any questions about CapCut? Please contact us at capcut.support@bytedance.com.
Facebook: https://www.facebook.com/capcutapp
Instagram: https://www.instagram.com/capcutapp
YouTube: https://www.youtube.com/capcutofficial
TikTok: https://www.tiktok.com/@capcut",2020-04-14T07:00:00Z,2025-11-07T03:36:46Z
us,Food & Drink,6023,10,310633997,WhatsApp Messenger,WhatsApp Inc.,https://apps.apple.com/us/app/whatsapp-messenger/id310633997?uo=4,0.0,4.69149,16888167,Social Networking,"WhatsApp from Meta is a free messaging and calling app used by over 2 billion people across 180+ countries. It's super simple, reliable and private, making it perfect for staying in touch with your friends and family worldwide. WhatsApp works across mobile, tablet, and desktop even on slow connections, with no subscription fees*.

Private messaging and calls across the world

Your privacy is our priority. With end-to-end encryption, you can be sure that your personal messages and calls stay between you and who you send them to. And no one, not even WhatsApp, can read or listen to them.

Simple and secure connections, right away

All you need is your phone number - no usernames or logins needed. Easily view your contacts on WhatsApp and start messaging. And what's more, you can easily  link your other devices, including iPads, for seamless connectivity.

High quality voice and video calls

Enjoy free, secure video and voice calls with up to 32 people for free. Your calls work across devices, even on slower connections, using your phone or tablet’s Internet service.

Group chats to keep you in contact

Stay close to friends and family through end-to-end encrypted group chats and calls. Share messages, photos, videos and documents across mobile, tablet, and desktop. You can also use call links and screen-sharing to make group calls and collaboration easy.

Stay connected in real time

You can share your location with those in your individual or group chats while using WhatsApp on your mobile phone. Or record a voice message for those moments when just text isn't good enough.

Share daily moments through Status

Share your everyday life with those who matter. With Status you can share text, photos, video, and GIF updates that disappear after 24 hours. You're always in control of who sees your status. Just choose who you want to share it with - all your contacts or selected ones. And bring your everyday to life.

*Data charges may apply. Contact your provider for details.


---------------------------------------------------------------------------

If you have any feedback or questions, please go to WhatsApp > Settings > Help > Contact Us

Terms of Service: https://www.whatsapp.com/legal/terms-of-service 

Learn more about messaging privately: https://www.whatsapp.com/privacy 

Learn more about WhatsApp safety: https://www.whatsapp.com/security",2009-05-04T02:43:49Z,2025-11-18T16:57:43Z
